,RA,DEC,QUICK_OBJECT_ID,MAG_AUTO_G,MAGERR_AUTO_G,MAG_AUTO_R,MAGERR_AUTO_R,MAG_AUTO_I,MAGERR_AUTO_I,MAG_AUTO_Z,MAGERR_AUTO_Z,Z
199,349.39644066776356,21.255685094147438,10402800085639,21.597902,0.06392976,20.019041,0.029882314,99.0,99.0,19.060566,0.028012842,0.612813
200,348.2342019638257,20.961717853479072,10402800015761,21.94144,0.07741283,19.781185,0.02653409,99.0,99.0,18.943472,0.02101123,0.409218
201,349.3906316961862,21.083113531271636,10402800010837,21.78941,0.07690773,19.69577,0.024235943,99.0,99.0,18.684797,0.02307954,0.450893
202,349.6353778411508,20.494369829148667,10402800036050,21.90083,0.07934932,19.997404,0.037748985,99.0,99.0,18.978842,0.024747584,0.535956
203,349.5045255789162,21.020466775034976,10402800046871,21.28474,0.03129023,21.201815,0.058612343,99.0,99.0,21.00788,0.078539096,0.0548086
204,348.6359229129781,19.72088494646556,10402800002768,21.86199,0.09744013,20.202396,0.033689205,99.0,99.0,19.079391,0.02369098,0.540266
205,348.6149913872676,21.343034557837086,10402800085140,19.595018,0.018703485,18.132397,0.0071585495,99.0,99.0,17.36702,0.0073904614,0.303079
206,349.0893207356216,19.780968082101992,10402800059878,21.723408,0.07516198,20.19811,0.04858838,99.0,99.0,19.451239,0.039851543,0.604081
207,347.72583250660404,20.69642416988451,10402800068487,22.044043,0.09971349,20.129572,0.042104952,99.0,99.0,19.00921,0.025709756,0.518308
208,348.7730327503852,20.610678167071597,10402800092158,22.184187,0.104595326,20.78067,0.051990792,99.0,99.0,19.742212,0.050083097,0.516841
209,348.18444279848745,21.17944674404326,10402800100666,18.243559,0.009167191,17.024857,0.0046320367,99.0,99.0,16.22473,0.0042809932,0.2151
210,349.52552424200655,20.730142189139343,10402800074597,19.79885,0.017694237,18.236519,0.01032293,99.0,99.0,17.547714,0.01024692,0.249695
211,348.8921125010038,20.182986715897272,10402800081378,22.638266,0.115282424,20.583513,0.051123478,99.0,99.0,19.033995,0.03316999,0.802498
212,348.50162302401725,20.376414803142637,10402800118384,21.595133,0.03187312,21.987707,0.060151253,99.0,99.0,22.319902,0.18373847,1.26221
213,349.02401281097985,21.269682770073217,10402800041527,22.125824,0.09628387,20.805254,0.048120487,99.0,99.0,19.613308,0.037858006,0.614816
214,348.769542171075,19.92023530887154,10402800058338,21.97915,0.08130553,20.200634,0.027278699,99.0,99.0,19.040771,0.027706452,0.577137
215,349.23532420705476,20.27989797019626,10402800055292,21.960354,0.08456635,20.142338,0.041129403,99.0,99.0,19.196213,0.03074771,0.522534
216,349.0468613331647,21.30908096342813,10402800009004,22.633059,0.108857125,20.502094,0.04336131,99.0,99.0,19.233128,0.028965348,0.656632
217,349.5387220623006,20.688292931948112,10402800074587,21.254265,0.051919773,19.485777,0.023813223,99.0,99.0,18.651005,0.022683647,0.384945
218,348.34247913113524,20.53604397080808,10402800027659,22.116913,0.09806319,20.322002,0.039846472,99.0,99.0,19.030422,0.020748232,0.515556
219,348.286806239786,20.76770871500061,10402800001042,21.143002,0.05076706,19.402159,0.016008703,99.0,99.0,18.544975,0.015552772,0.361269
220,348.95366453785,19.85646420342593,10402800058553,20.14875,0.018786326,18.559454,0.009710896,99.0,99.0,17.714413,0.009333454,0.276626
221,348.4752857866054,21.425015685179815,10402800084235,19.83147,0.021398073,18.323812,0.010130421,99.0,99.0,17.503752,0.009395801,0.28205
222,348.34185384695706,20.514331902731854,10402800027658,21.809277,0.061893106,19.736784,0.019040177,99.0,99.0,18.59275,0.014190563,0.515459
223,348.29316643503114,20.88432167169502,10402800102591,22.496895,0.111608505,20.179087,0.042241316,99.0,99.0,19.261784,0.026765643,0.520938
224,349.4155374184197,20.724636067468737,10402800049666,21.989979,0.100621305,20.034073,0.037376177,99.0,99.0,19.033796,0.030313363,0.419091
225,348.11046763274106,20.114066377892883,10402800002183,21.847082,0.0681107,20.041147,0.02600123,99.0,99.0,18.952667,0.021255532,0.519244
226,348.48432349944034,19.803097094858785,10402800031396,22.340044,0.07965893,20.328075,0.029043244,99.0,99.0,19.134933,0.022058925,0.520992
227,348.6945992175563,20.532874184848353,10402800050814,22.93033,0.12370204,21.019438,0.051808275,99.0,99.0,19.958393,0.032633107,0.515085
228,349.9199696011357,20.746533067586725,10402800079989,21.258245,0.064405166,19.277596,0.023202026,99.0,99.0,18.280935,0.017608408,0.420713
229,348.2632948650861,21.02094823016712,10402800041768,19.84828,0.017773813,18.338554,0.008152558,99.0,99.0,17.520538,0.006579633,0.283662
230,349.44125437673387,20.4919631196162,10402800035906,21.13955,0.047131468,19.25253,0.02118753,99.0,99.0,18.38662,0.02123035,0.420779
231,348.62349387119997,20.274681447697063,10402800054412,22.88437,0.1262513,21.641857,0.06498544,99.0,99.0,20.12979,0.053391207,0.586399
232,349.0410223869016,20.764141446839787,10402800049124,21.54286,0.064826585,19.905956,0.035730097,99.0,99.0,19.150072,0.03227091,0.280183
233,348.07991745948823,20.94280633654975,10402800015633,21.841408,0.09425381,20.656982,0.055443168,99.0,99.0,19.429157,0.038101498,0.54573
234,349.4145747211721,21.03416291175789,10402800033169,18.021284,0.006186214,16.73038,0.0043312456,99.0,99.0,16.062223,0.005034569,0.205874
235,349.41764286745473,20.8153564708619,10402800033906,22.043608,0.08869295,20.226353,0.04559769,99.0,99.0,19.158663,0.03455739,0.385156
236,349.66977179548087,20.309821131651432,10402800037258,20.883183,0.029355934,19.281244,0.017832553,99.0,99.0,18.56697,0.017054677,0.274606
237,349.4973588905719,20.685467620164687,10402800074536,21.994965,0.090731286,20.527344,0.054701738,99.0,99.0,19.398388,0.03909246,0.574322
238,347.9690543457278,20.804734936722056,10402800113943,17.121187,0.0024066332,16.289726,0.002318449,99.0,99.0,15.671369,0.0018667632,0.0734137
239,348.41706531076113,20.314457449538764,10402800118265,21.523664,0.059597515,19.853489,0.023611652,99.0,99.0,18.608704,0.018527186,0.522211
240,349.13319397874716,21.570283873423193,10402800098831,22.047338,0.09945583,20.598967,0.040536437,99.0,99.0,19.499117,0.037834663,0.543559
241,349.597694933434,20.647954060008246,10402800004057,22.623827,0.12559243,20.74093,0.06025932,99.0,99.0,99.0,99.0,0.512239
242,347.9285247992476,20.56528696048609,10402800026981,19.120493,0.007980174,17.758268,0.0043930225,99.0,99.0,17.055546,0.004099685,0.226308
243,349.17781146516364,21.589695858728774,10402800061371,22.689295,0.124583095,20.994247,0.05473524,99.0,99.0,20.065899,0.051275726,0.543164
244,349.3888490255706,21.081423677877723,10402800010836,20.755426,0.038260434,18.959438,0.013496877,99.0,99.0,18.095806,0.015153281,0.446642
245,348.31332164029664,21.516746798665295,10402800097744,21.585089,0.09700632,20.045551,0.03523715,99.0,99.0,18.88294,0.03075379,0.511178
246,348.98364106704685,19.787840136031534,10402800076573,21.759888,0.06619916,20.156866,0.03883052,99.0,99.0,18.992174,0.03393756,0.521331
247,349.91103432743193,20.9478246717252,10402800122725,20.844736,0.054571062,20.313168,0.061195914,99.0,99.0,19.53797,0.05551634,0.785157
248,349.7671461659717,20.933744572291985,10402800048473,22.01358,0.07635263,20.063683,0.037202884,99.0,99.0,19.021442,0.026860856,0.546182
249,348.5880005963191,20.568407879915895,10402800070615,21.20446,0.05746691,20.301237,0.033053722,99.0,99.0,19.340586,0.024947807,0.523999
250,349.7409936399303,21.013373443663227,10402800043148,17.32929,0.0028393366,16.383448,0.0026155529,99.0,99.0,15.7411585,0.0026510335,0.0892407
251,348.3669251050711,21.661610432558405,10402800006740,17.082201,0.004228295,99.0,99.0,99.0,99.0,99.0,99.0,0.0377703
252,349.0955547724502,21.419026308875672,10402800013591,19.511858,0.015541711,18.001179,0.0061266413,99.0,99.0,17.230398,0.0071667326,0.253104
253,349.3849952673173,20.62836372113496,10402800106418,21.820318,0.062284302,20.39855,0.045148764,99.0,99.0,19.50328,0.043212622,0.301285
254,349.1301050855896,19.85897588774648,10402800058914,21.641483,0.04560066,19.849838,0.028302124,99.0,99.0,19.021326,0.028748553,0.575375
255,348.5385202842902,21.194713709098465,10402800123427,19.964424,0.046898946,18.60943,0.014758504,99.0,99.0,17.817572,0.012585876,0.268973
256,347.56036933445097,20.685789664076438,10402800024831,21.86322,0.0805317,20.069523,0.02945233,99.0,99.0,18.941204,0.02154792,0.519155
257,349.27601438296256,20.366821389815158,10402800053495,22.083525,0.093449205,20.547611,0.045812253,99.0,99.0,19.42715,0.042110305,0.563306
258,348.7010107906027,20.531313863011036,10402800018924,21.847345,0.080497436,19.97227,0.03663816,99.0,99.0,18.99199,0.025221625,0.520207
259,349.24787328075917,21.510376195071345,10402800032043,21.397936,0.051909085,19.365528,0.019460507,99.0,99.0,18.727684,0.020715194,0.457341
260,349.54588951229863,20.90095921582403,10402800048104,22.053288,0.076538384,20.319527,0.037674632,99.0,99.0,19.290651,0.026261274,0.517983
261,347.7943900959771,20.993541719507206,10402800015430,21.452278,0.044977285,19.626774,0.017766995,99.0,99.0,18.780436,0.012633993,0.365136
262,349.35272024688203,20.090238302748375,10402800006183,22.571482,0.104210004,20.541162,0.03771564,99.0,99.0,99.0,99.0,0.597623
263,348.9205109383682,20.27829121611947,10402800128262,21.427952,0.059647482,20.152937,0.03700148,99.0,99.0,19.525097,0.048064854,0.667086
264,348.40625633262385,20.918340226936806,10402800067906,20.471807,0.03620593,19.017563,0.017199904,99.0,99.0,18.2889,0.013700921,0.344091
265,348.06711496209545,20.970640813639548,10402800088838,19.400143,0.01912745,18.004826,0.008982923,99.0,99.0,17.215313,0.007375199,0.283398
266,348.9344148525006,21.83362921494532,10402800011588,21.381578,0.08656638,19.708855,0.025020394,99.0,99.0,18.830229,0.023742648,0.459688
267,349.5051134469697,20.181223541683195,10402800055756,21.518044,0.06282706,19.535477,0.028724464,99.0,99.0,18.433327,0.024681496,0.520604
268,348.0755258845634,20.87335618366869,10402800000611,21.555838,0.058039322,19.9872,0.029865049,99.0,99.0,18.812567,0.019846871,0.515418
269,349.5110598723864,20.88407832218283,10402800073583,21.939404,0.09541009,20.199833,0.04338195,99.0,99.0,19.140621,0.034462567,0.520614
270,348.7376322084488,21.322291384233893,10402800008465,21.407393,0.07308163,20.027529,0.036951777,99.0,99.0,99.0,99.0,0.545886
271,348.76766849110123,19.5336014451305,10402800096496,19.943117,0.023130339,18.30886,0.0117576085,99.0,99.0,17.482708,0.011547745,0.290755
272,348.7683876677578,20.483033369541104,10402800052581,22.508244,0.10346257,21.02354,0.066558,99.0,99.0,19.994843,0.055131283,0.640032
273,349.3635305841969,20.193050792128858,10402800055558,21.749903,0.06813773,19.832851,0.03018904,99.0,99.0,18.77153,0.025014639,0.502604
274,348.75315199915514,20.670347153060533,10402800125619,18.684784,0.013815995,17.276018,0.0063868845,99.0,99.0,16.528074,0.008072975,0.282218
275,349.1361503647675,20.270719178049077,10402800109036,21.773937,0.079987645,20.630686,0.054847427,99.0,99.0,19.788897,0.04116751,0.655481
276,347.88806257263883,21.095729046115594,10402800015221,21.81758,0.046621338,21.02506,0.03777201,99.0,99.0,20.586637,0.06870342,0.41485
277,349.17526277540594,20.696291183874294,10402800049291,22.385918,0.09698222,20.472542,0.039655395,99.0,99.0,19.439722,0.03129635,0.480659
278,348.4674039965928,21.225247360282722,10402800085035,20.12012,0.024349444,18.568865,0.011101285,99.0,99.0,17.707878,0.009405008,0.291787
279,348.476136289354,20.019344659787052,10402800120053,20.496046,0.02198271,18.91445,0.009569165,99.0,99.0,18.090849,0.008686551,0.344246
280,349.2795839135629,20.326865938094798,10402800055378,21.803337,0.06850021,20.47976,0.049895383,99.0,99.0,19.489643,0.043689113,0.562484
281,348.7995886766646,19.797818665961742,10402800059617,22.268703,0.060521197,20.409729,0.03085749,99.0,99.0,19.31778,0.02883414,0.521998
282,348.8705120528085,21.144475756510076,10402800014783,22.055737,0.090403765,20.608921,0.03390848,99.0,99.0,19.522373,0.029658487,0.530974
283,348.26697941367115,21.014556919449007,10402800014593,22.388123,0.12041269,99.0,99.0,99.0,99.0,99.0,99.0,0.509875
284,349.1224201969356,21.151084659977116,10402800042098,22.067688,0.08868123,20.073011,0.032253504,99.0,99.0,18.967894,0.027953384,0.609214
285,348.57674747308107,20.526972786544775,10402800050691,22.455412,0.120785065,20.932043,0.05790019,99.0,99.0,20.228725,0.05736055,0.51712
286,348.19551251635363,21.092063359876477,10402800064330,22.137466,0.12136614,20.278318,0.033255003,99.0,99.0,19.293728,0.029229924,0.499215
287,348.68572245654724,21.355264999138797,10402800008410,21.891607,0.086715184,20.167448,0.0367008,99.0,99.0,18.93458,0.026140938,0.54199
288,348.8414822454318,21.724537416587907,10402800011944,19.632812,0.011750385,19.868763,0.022486921,99.0,99.0,20.184095,0.06849264,0.0548527
289,349.76790620171965,20.422767746776472,10402800005202,21.913736,0.09394947,19.870676,0.032615878,99.0,99.0,99.0,99.0,0.521415
290,349.01508239325466,20.86336229329784,10402800047427,21.1157,0.045088086,19.074232,0.020509735,99.0,99.0,17.987032,0.015375893,0.514217
291,349.6479916663428,20.780415536637534,10402800049886,20.247791,0.04010292,18.78386,0.019803045,99.0,99.0,18.072882,0.016474105,0.329439
292,347.68739156510094,20.462086305413024,10402800026626,22.178541,0.052239083,21.90535,0.07516041,99.0,99.0,21.83224,0.12400935,0.572004
293,348.2431522469725,20.24724215573032,10402800029945,22.065424,0.07728269,20.255398,0.032025043,99.0,99.0,19.148884,0.021778947,0.52038
294,347.9750058622786,20.86089160614324,10402800113893,17.00122,0.002563984,16.167175,0.0019177467,99.0,99.0,15.548954,0.001863445,0.0766009
295,348.98810060882664,20.96141926593488,10402800047378,21.064175,0.046537552,19.711458,0.031685784,99.0,99.0,19.019749,0.031458188,0.525193
296,348.74920388089527,20.34780065142442,10402800004669,22.848352,0.12416048,20.73664,0.046978638,99.0,99.0,19.334032,0.027515646,0.628599
297,348.3822601447267,20.92117421607685,10402800042309,22.373716,0.12356369,20.520428,0.042276967,99.0,99.0,19.146679,0.023986097,0.524472
298,348.30385730931664,20.347943803701597,10402800118066,21.691227,0.07337631,19.853323,0.033125997,99.0,99.0,18.865213,0.02361778,0.520003
299,349.3786146987587,21.37427749633366,10402800100461,21.894302,0.081707194,19.714962,0.033599354,99.0,99.0,18.904974,0.032362893,0.45306
300,348.39805143250305,20.266564246640854,10402800119303,22.460367,0.09378485,21.575766,0.08044289,99.0,99.0,20.449814,0.0614514,0.912094
301,349.3553634268062,20.867759865567265,10402800073425,18.094446,0.0060894648,16.87872,0.0042629456,99.0,99.0,16.205618,0.0051692184,0.187602
302,349.12161937664945,21.502507527365836,10402800007718,21.60305,0.07736062,20.151186,0.035115905,99.0,99.0,19.303295,0.034328803,0.543935
303,350.0582881166966,20.813144933723777,10402800122298,21.822214,0.073493905,19.821688,0.030599132,99.0,99.0,18.4625,0.01925099,0.544841
304,348.75715293990345,19.802014398673663,10402800111189,22.430243,0.117972724,20.357733,0.044804078,99.0,99.0,19.14011,0.031106586,0.576818
305,347.92766409042713,20.835487199125865,10402800088781,21.673601,0.06545088,20.241568,0.03570796,99.0,99.0,19.211288,0.027674086,0.627272
306,349.6463804245652,20.61961860512163,10402800034736,21.309006,0.06640126,19.477201,0.029706186,99.0,99.0,18.614367,0.025706204,0.515632
307,348.0337922668019,20.756330073211657,10402800090441,18.998236,0.011652879,17.492113,0.0053338613,99.0,99.0,99.0,99.0,0.281911
308,348.67582127886493,20.30224706596573,10402800029321,22.536291,0.10842653,20.708078,0.038610797,99.0,99.0,19.617193,0.029639581,0.520571
309,348.1016742608423,21.011132048269687,10402800101744,21.073309,0.057731163,19.73478,0.031339422,99.0,99.0,18.752405,0.01923134,0.53274
310,348.83053559789073,19.926321186785046,10402800058452,20.986387,0.050722547,18.994995,0.022745287,99.0,99.0,99.0,99.0,0.525229
311,348.6614727575311,20.56697060215717,10402800027968,22.212805,0.09868106,21.060081,0.06491955,99.0,99.0,99.0,99.0,0.585096
312,349.2775701685468,21.36418656741401,10402800085581,22.384476,0.11292326,20.84784,0.04198631,99.0,99.0,19.77278,0.035303194,0.692596
313,348.3336683102739,20.34062070448384,10402800045845,21.89988,0.081867576,20.07348,0.041185748,99.0,99.0,18.839518,0.02655806,0.623595
314,349.43250319508877,20.95414061231925,10402800079077,22.954874,0.13783894,21.487461,0.09216191,99.0,99.0,20.040846,0.051131647,0.736484
315,348.420619088556,20.12429084041851,10402800056114,21.57338,0.060012598,20.727552,0.039375093,99.0,99.0,19.413475,0.023824872,0.805311
316,347.5283074334067,20.632553730483465,10402800024796,19.636068,0.02039682,18.332428,0.010189508,99.0,99.0,17.6086,0.00879535,0.288543
317,348.15918383023217,21.022033384095465,10402800065573,22.032486,0.093239695,20.217419,0.040616553,99.0,99.0,19.083519,0.025078174,0.541912
318,348.5048879055831,20.75822509067318,10402800048713,19.916847,0.026517855,18.40834,0.012272259,99.0,99.0,17.586756,0.011631369,0.279088
319,348.50251937132873,20.498600787165756,10402800027777,22.267738,0.09342016,20.5316,0.041844893,99.0,99.0,99.0,99.0,0.52289
320,348.47350875029395,19.775985656360987,10402800059191,20.50186,0.04651248,18.976625,0.019003173,99.0,99.0,17.805191,0.015534726,0.424061
321,348.7490531618667,21.769849735965693,10402800082808,22.017635,0.09764693,20.42622,0.034400344,99.0,99.0,99.0,99.0,0.767084
322,348.06054116349657,21.029133095037665,10402800067113,22.035458,0.07856606,20.173407,0.030031268,99.0,99.0,18.959778,0.019684924,0.512262
323,349.0609902816207,20.463970855227686,10402800053061,22.929007,0.14014049,20.869259,0.05625463,99.0,99.0,19.573103,0.038687974,0.600155
324,348.593403168128,20.366686346277817,10402800029238,21.94145,0.078101926,20.044,0.03095681,99.0,99.0,18.830973,0.021110337,0.522771
325,348.4577947337613,21.331861667263937,10402800087287,18.926868,0.013605014,17.54202,0.0064511024,99.0,99.0,16.762001,0.006245043,0.270458
326,348.7516306352147,21.531158859823705,10402800012417,20.522419,0.06045288,19.217752,0.023845138,99.0,99.0,18.180225,0.016074557,0.34357
327,349.5504387491229,20.302655731761902,10402800037068,18.39878,0.006063618,17.259403,0.0044991393,99.0,99.0,16.54638,0.0048287828,0.144506
328,348.6923986754469,21.323956783481293,10402800008310,22.28788,0.09029665,20.50173,0.035141636,99.0,99.0,99.0,99.0,0.542532
329,349.0796783229629,21.3248934138644,10402800063870,21.233448,0.059031572,19.840658,0.026912814,99.0,99.0,99.0,99.0,0.519305
330,348.13921140674967,20.281045677541925,10402800017256,20.408508,0.03118744,18.669436,0.013554369,99.0,99.0,17.869606,0.011723991,0.404606
331,349.7051667947419,20.888204277804633,10402800073734,20.987154,0.035633113,19.128988,0.016579771,99.0,99.0,18.27061,0.016004633,0.384845
332,349.03050961089224,21.507384079310583,10402800012748,22.254837,0.11022229,20.208902,0.03364527,99.0,99.0,18.786486,0.02344955,0.559061
333,348.58166613032853,19.672788980434916,10402800039920,22.374786,0.11237402,20.491776,0.047151588,99.0,99.0,19.284859,0.029778726,0.592249
334,348.29386315477,20.672962350528053,10402800025997,19.525612,0.015858661,17.846266,0.007258152,99.0,99.0,17.115147,0.00633299,0.285614
335,348.5825808420638,21.747477916853768,10402800011641,21.781399,0.070030086,22.015577,0.09897856,99.0,99.0,21.39298,0.12371307,0.845211
336,349.5288850517399,20.376006879939453,10402800053812,21.715958,0.07604818,19.564365,0.028797548,99.0,99.0,18.440212,0.02388407,0.511122
337,349.0328867010826,21.294888160369496,10402800101359,21.495485,0.073416986,19.344034,0.020387553,99.0,99.0,18.254908,0.016736183,0.455272
338,348.7196976380789,20.90506533348986,10402800124755,21.951698,0.099201284,20.026854,0.035051152,99.0,99.0,18.747757,0.025241148,0.5383
339,349.5556067754165,20.912329584170763,10402800048127,22.312824,0.105688274,20.205215,0.03714855,99.0,99.0,19.100431,0.025217129,0.513111
340,349.5815132570222,20.335301930435378,10402800037116,22.395695,0.076040454,20.508877,0.04375013,99.0,99.0,19.253155,0.029292239,0.521459
341,347.9056832386153,21.122499985930446,10402800000188,21.790133,0.07828504,20.163599,0.037931465,99.0,99.0,19.182858,0.027785342,0.45099
342,349.58671512999695,20.419332024866407,10402800081147,19.74277,0.023166422,18.075298,0.011924529,99.0,99.0,99.0,99.0,0.313332
343,348.1602402095442,20.960612160006505,10402800067162,19.141466,0.010390889,17.843483,0.0055414406,99.0,99.0,17.061163,0.005462659,0.220415
344,348.74219456366853,20.55235751230414,10402800050889,19.983778,0.022391543,18.586256,0.01101085,99.0,99.0,17.779718,0.009488823,0.331185
345,348.80140494770825,20.34767464393586,10402800118771,21.505182,0.043889493,19.99256,0.02373538,99.0,99.0,19.075077,0.020923665,0.441275
346,349.8890824040669,20.69572148856122,10402800078058,21.31073,0.034743667,20.011648,0.028069308,99.0,99.0,18.839493,0.019934172,0.61724
347,349.4649931373728,20.74466411335598,10402800003991,21.851427,0.10412855,19.894932,0.03030747,99.0,99.0,99.0,99.0,0.421336
348,349.77722269868013,20.685946503972204,10402800050010,21.186838,0.048784766,19.234905,0.019456197,99.0,99.0,18.314865,0.01467487,0.420546
349,349.82754448036803,20.599779082506345,10402800052137,20.50373,0.014051745,19.981531,0.019669507,99.0,99.0,19.860746,0.03284355,0.347176
350,348.81646385091767,21.537809028154854,10402800012471,20.65349,0.05480569,18.818253,0.017038675,99.0,99.0,17.838297,0.013718447,0.344518
351,348.7638307915963,19.5221056799449,10402800031898,19.93092,0.023793086,18.412405,0.012490275,99.0,99.0,17.6236,0.012472743,0.287986
352,348.49121674357747,20.427418627545705,10402800019843,19.14659,0.011966571,17.83356,0.007909433,99.0,99.0,17.05008,0.005700184,0.23077
353,348.36301841152965,20.180502840267167,10402800046351,21.61157,0.057100564,19.984856,0.025920663,99.0,99.0,18.959188,0.022566134,0.47961
354,349.03254628156793,20.180374043578254,10402800110112,21.504686,0.058268134,20.489998,0.047203645,99.0,99.0,19.226982,0.03525891,0.727783
355,348.17450457585466,20.44038523358681,10402800092769,18.362108,0.0061306683,17.216467,0.003573188,99.0,99.0,16.553617,0.0039744833,0.220303
356,349.2910857325807,21.054196877373954,10402800078335,21.638903,0.06943123,19.960451,0.039343435,99.0,99.0,18.678474,0.019815406,0.575188
357,349.0715724209563,20.688977956416025,10402800074171,20.211536,0.024083454,18.63321,0.013611177,99.0,99.0,17.872284,0.013391475,0.322935
358,349.35449441901306,21.081131804346015,10402800010809,22.613926,0.111751676,20.297838,0.029586313,99.0,99.0,18.986164,0.024831008,0.575637
359,349.47238194626794,20.709426363343425,10402800106589,21.036982,0.049477987,19.099857,0.019837195,99.0,99.0,18.237825,0.017526044,0.412425
360,349.5352766764748,20.87929776792076,10402800048081,20.781717,0.036493696,19.150818,0.016213901,99.0,99.0,18.292717,0.016833685,0.385592
361,347.56156572166344,20.7847602068898,10402800089857,20.246933,0.03820795,19.207478,0.019179674,99.0,99.0,18.412409,0.01662081,0.365626
362,348.6227514801584,21.45201867580323,10402800099557,22.472105,0.13433562,20.604239,0.051769678,99.0,99.0,19.666113,0.04402084,0.678152
363,348.31562590472964,20.972683278993202,10402800102601,20.562273,0.044032685,19.244287,0.01780686,99.0,99.0,18.13246,0.01201006,0.439674
364,348.88528082617967,21.8804388766076,10402800082472,19.331223,0.018519292,18.042383,0.006944697,99.0,99.0,17.25597,0.0066576386,0.209467
365,349.44685713428356,21.176712114966662,10402800077015,21.548187,0.072632045,19.94647,0.031178294,99.0,99.0,19.125296,0.030287536,0.525086
366,348.2464461220004,21.4162437712734,10402800122790,19.439884,0.017185805,18.053562,0.009056624,99.0,99.0,17.349257,0.008804165,0.214878
367,348.94409096224547,20.934274114675148,10402800042370,17.594507,0.004089766,16.780325,0.0029804427,99.0,99.0,16.119629,0.0038343265,0.100611
368,349.24288863612395,20.36879721280056,10402800053448,22.925257,0.14603716,21.204275,0.07096089,99.0,99.0,19.884974,0.040630724,0.73042
369,348.70240512264905,20.323667338947942,10402800075458,22.538458,0.12088015,21.934528,0.11864456,99.0,99.0,99.0,99.0,0.887217
370,348.44752207416656,21.62682161864916,10402800098059,20.72528,0.049986538,19.197418,0.016550025,99.0,99.0,18.355404,0.015796607,0.344106
371,347.90691370005305,21.119177818882036,10402800000190,21.968527,0.08210772,19.889038,0.033207506,99.0,99.0,18.917027,0.02287727,0.522894
372,348.54151262738077,20.71380236054192,10402800026317,21.022575,0.049474716,19.36511,0.02034066,99.0,99.0,18.549374,0.015327432,0.344899
373,348.99153667903124,21.16247245110395,10402800086204,21.64717,0.05918638,21.476902,0.067893766,99.0,99.0,99.0,99.0,0.655388
374,348.7930609195377,20.570918981735545,10402800050928,22.84885,0.12726821,21.191328,0.054149874,99.0,99.0,19.693314,0.034675185,0.517598
375,349.84019103266513,20.63905570038868,10402800019665,22.897142,0.08089473,20.701927,0.040043235,99.0,99.0,19.433243,0.03023504,0.521414
376,348.14662325609834,20.721998823303906,10402800090652,21.794209,0.084121175,19.953264,0.034393735,99.0,99.0,18.92866,0.023330249,0.522954
377,348.64766543055015,19.83625592417802,10402800042488,22.906279,0.12749255,21.385618,0.08863349,99.0,99.0,19.984577,0.05518091,0.6748
