,RA,DEC,QUICK_OBJECT_ID,MAG_AUTO_G,MAGERR_AUTO_G,MAG_AUTO_R,MAGERR_AUTO_R,MAG_AUTO_I,MAGERR_AUTO_I,MAG_AUTO_Z,MAGERR_AUTO_Z,Z,MAG_AUTO_G-MAG_AUTO_R,MAG_AUTO_G-MAG_AUTO_I,MAG_AUTO_G-MAG_AUTO_Z,MAG_AUTO_R-MAG_AUTO_I,MAG_AUTO_R-MAG_AUTO_Z,MAG_AUTO_I-MAG_AUTO_Z
446,348.17583692670325,21.297378597318954,10402800112008,18.979675,0.015022767,18.061142,0.00892129,99.0,99.0,17.26886,0.0075887153,0.166047,0.9185333,-80.020325,1.7108154,-80.93886,0.7922821,81.73114
447,348.9668929133686,21.165978523755456,10402800086180,21.780437,0.0785341,20.085058,0.030415058,99.0,99.0,99.0,99.0,0.515003,1.6953793,-77.21956,-77.21956,-78.91494,-78.91494,0.0
448,348.1144630334737,20.44824565632176,10402800092708,22.553902,0.13030298,20.889593,0.04555216,99.0,99.0,19.608793,0.03509482,0.640318,1.6643085,-76.4461,2.9451084,-78.110405,1.2807999,79.391205
449,348.9829172637512,20.364318373087883,10402800080804,22.270977,0.08306986,20.343891,0.035396904,99.0,99.0,18.782267,0.024302173,0.647283,1.9270859,-76.72902,3.4887104,-78.65611,1.5616245,80.217735
450,349.2114690134095,21.02771384586231,10402800042200,22.590368,0.11048696,20.623299,0.04151224,99.0,99.0,19.733513,0.04157434,0.567788,1.9670696,-76.40963,2.8568554,-78.3767,0.88978577,79.26649
451,349.26799169004676,20.936216425220323,10402800078953,22.115507,0.08502983,19.871685,0.025830712,99.0,99.0,99.0,99.0,0.515012,2.243822,-76.88449,-76.88449,-79.12831,-79.12831,0.0
453,348.67918467513203,20.507678557600244,10402800107297,21.522524,0.057401128,19.857582,0.02548964,99.0,99.0,18.923271,0.02254399,0.604155,1.6649418,-77.47748,2.5992527,-79.14242,0.9343109,80.07673
454,349.6473048839035,21.07792787204062,10402800047042,22.052795,0.08212797,20.193531,0.028550629,99.0,99.0,19.201921,0.021204805,0.503576,1.8592644,-76.947205,2.850874,-78.80647,0.9916096,79.79808
455,349.1029546116665,20.3480814662219,10402800053135,21.596958,0.071535066,19.968098,0.02540872,99.0,99.0,18.944809,0.022728868,0.495147,1.6288605,-77.403046,2.6521492,-79.031906,1.0232887,80.05519
456,348.9150986685243,20.64036252224875,10402800092260,20.157148,0.024066726,18.567669,0.010046859,99.0,99.0,17.759201,0.012275439,0.300434,1.5894794,-78.84285,2.3979473,-80.43233,0.80846786,81.2408
457,347.71320834000915,20.55715206836622,10402800026668,20.192692,0.028081141,18.495987,0.010810872,99.0,99.0,17.571432,0.0088660475,0.366516,1.6967049,-78.80731,2.6212597,-80.50401,0.9245548,81.428566
458,348.98885033281755,21.394745915289747,10402800084550,18.949999,0.015488384,17.486948,0.006823317,99.0,99.0,16.842117,0.0068863523,0.233534,1.4630508,-80.05,2.1078815,-81.513054,0.6448307,82.15788
459,348.2857492261707,20.563062664470948,10402800116704,20.629112,0.046524577,19.172333,0.021316785,99.0,99.0,18.069191,0.015365183,0.511991,1.4567795,-78.37089,2.5599213,-79.82767,1.1031418,80.93081
460,349.28688044611556,20.207393647981448,10402800055393,22.92081,0.12756245,20.536644,0.05188253,99.0,99.0,19.04132,0.033424318,0.648238,2.3841667,-76.07919,3.87949,-78.463356,1.4953232,79.95868
461,348.2250468692651,20.69616931251184,10402800090728,20.638351,0.03315666,18.994993,0.0142145865,99.0,99.0,18.228289,0.012174215,0.332493,1.6433582,-78.36165,2.4100628,-80.005005,0.76670456,80.77171
462,348.4482387675281,20.06477437578144,10402800030875,21.249624,0.04220293,19.386547,0.01855842,99.0,99.0,18.427956,0.015234511,0.422074,1.8630772,-77.750374,2.8216686,-79.61345,0.95859146,80.572044
463,349.22957672703495,21.207832661560843,10402800014392,20.4058,0.022107892,19.820303,0.024822582,99.0,99.0,19.877974,0.054199412,0.173714,0.5854969,-78.5942,0.5278263,-79.179695,-0.057670593,79.122025
464,349.29392489415574,20.111266932445375,10402800057522,22.28379,0.09033465,20.794615,0.05013008,99.0,99.0,19.594114,0.03891718,0.575239,1.4891758,-76.71621,2.6896763,-78.20538,1.2005005,79.40588
466,349.4227309833184,20.519764050545447,10402800051616,20.388773,0.025666904,18.763796,0.014541407,99.0,99.0,18.000298,0.014891307,0.311943,1.6249771,-78.61123,2.3884754,-80.236206,0.7634983,80.9997
467,349.01188502942733,21.605988847272158,10402800012721,21.23992,0.06284745,19.803783,0.02673746,99.0,99.0,18.95335,0.02532715,0.549093,1.4361362,-77.76008,2.2865696,-79.19621,0.85043335,80.046646
469,348.7025454530347,20.323837032962373,10402800020864,22.47974,0.088803425,99.0,99.0,99.0,99.0,99.0,99.0,0.887217,-76.52026,-76.52026,-76.52026,0.0,0.0,0.0
471,348.89299557476085,19.73029051647714,10402800060291,17.833801,0.0052367244,16.89394,0.0042891796,99.0,99.0,16.274149,0.0042377007,0.100194,0.9398613,-81.1662,1.5596523,-82.106064,0.61979103,82.72585
472,348.44899696010594,19.832108418729234,10402800059160,21.680605,0.065873705,20.033737,0.031853214,99.0,99.0,18.986807,0.021669466,0.516935,1.6468678,-77.3194,2.693798,-78.96626,1.0469303,80.01319
473,348.8046133922987,20.87165558066998,10402800104311,20.070694,0.031991664,18.782614,0.017279146,99.0,99.0,18.085405,0.019766029,0.315434,1.2880802,-78.929306,1.9852886,-80.217384,0.6972084,80.9146
474,348.3716990066783,20.436704317566182,10402800093037,21.84943,0.07672163,20.196466,0.032134145,99.0,99.0,18.98166,0.026970422,0.518842,1.6529636,-77.15057,2.8677692,-78.803535,1.2148056,80.01834
475,349.7083471602841,20.688272089761483,10402800049959,21.439247,0.06724223,19.917929,0.032546207,99.0,99.0,18.885927,0.02761533,0.423776,1.5213184,-77.56075,2.55332,-79.08207,1.0320015,80.114075
476,347.6367499876019,20.79596846952981,10402800089897,22.437654,0.10692552,20.505838,0.03971629,99.0,99.0,19.597647,0.02896744,0.520249,1.9318161,-76.56235,2.8400078,-78.49416,0.9081917,79.40235
477,348.03018924134227,20.783514684826585,10402800044260,20.005604,0.018829977,18.555817,0.008809149,99.0,99.0,17.723146,0.0092746755,0.283991,1.4497871,-78.9944,2.2824574,-80.44418,0.8326702,81.276855
478,348.8970714534568,21.62671685997924,10402800012554,21.24666,0.07219634,19.990168,0.031603117,99.0,99.0,19.296364,0.032980107,0.470837,1.2564926,-77.75334,1.9502964,-79.009834,0.6938038,79.703636
479,349.308872780869,20.438765683721186,10402800035777,22.213154,0.084064096,20.1186,0.039834935,99.0,99.0,19.09845,0.03224747,0.505439,2.094553,-76.78685,3.1147041,-78.8814,1.0201511,79.90155
480,348.90395931398075,20.45531240829291,10402800093462,23.024048,0.14010854,21.041733,0.06272702,99.0,99.0,19.671696,0.045328405,0.71971,1.9823151,-75.97595,3.3523521,-77.95827,1.3700371,79.32831
481,347.6826508948621,20.961969559133365,10402800000346,21.261456,0.0713513,20.039959,0.034064997,99.0,99.0,19.285826,0.025436273,0.25253,1.2214966,-77.73854,1.9756298,-78.96004,0.7541332,79.71417
482,348.9360346072216,21.790399258682413,10402800097424,20.633995,0.041226726,19.188585,0.013162949,99.0,99.0,18.289293,0.012857434,0.308337,1.4454098,-78.366005,2.3447018,-79.81142,0.899292,80.71071
483,348.218740235218,21.081933661817047,10402800041765,18.847273,0.011035721,17.556,0.005496868,99.0,99.0,16.866331,0.0048759454,0.217652,1.2912731,-80.152725,1.9809418,-81.444,0.68966866,82.13367
485,349.6870933742538,20.577134911389706,10402800019508,19.039228,0.013700409,17.726486,0.008315993,99.0,99.0,99.0,99.0,0.239702,1.3127422,-79.96077,-79.96077,-81.27351,-81.27351,0.0
486,348.3904341397746,20.221884472619436,10402800054342,21.365429,0.050989356,19.833866,0.026146619,99.0,99.0,18.87394,0.022154767,0.520632,1.5315628,-77.63457,2.4914894,-79.16614,0.9599266,80.12606
488,349.5523809402143,20.55750266806598,10402800019419,20.921911,0.048020624,19.249222,0.023555532,99.0,99.0,18.427212,0.020434514,0.395381,1.6726894,-78.07809,2.4946995,-79.75078,0.82201004,80.572784
489,349.1182270447083,21.503598393126694,10402800007665,22.214855,0.106720395,20.16434,0.033209275,99.0,99.0,18.962053,0.026750831,0.535718,2.0505161,-76.78514,3.252802,-78.83566,1.2022858,80.03795
490,348.3346865842631,20.34890518647269,10402800001676,20.335667,0.024727535,18.779966,0.011228321,99.0,99.0,17.968904,0.009618389,0.340291,1.5557003,-78.66434,2.3667622,-80.22003,0.81106186,81.0311
491,349.28798017364517,20.743739592889014,10402800049441,21.09467,0.051837295,21.126928,0.059528477,99.0,99.0,20.788553,0.07193661,0.453023,-0.032258987,-77.905334,0.3061161,-77.87307,0.3383751,78.21145
493,348.6015543666241,21.108054124431945,10402800010115,19.225533,0.01682319,17.801033,0.0077679483,99.0,99.0,17.016602,0.007377995,0.252499,1.4244995,-79.77447,2.208931,-81.19897,0.78443146,81.9834
494,348.8288527600511,21.52957662730398,10402800012563,19.865816,0.041543063,19.084549,0.02271547,99.0,99.0,18.200552,0.017229436,0.308338,0.78126717,-79.134186,1.6652641,-79.91545,0.88399696,80.799446
495,348.92033205930863,20.278334098073955,10402800002144,22.163914,0.094362795,99.0,99.0,99.0,99.0,99.0,99.0,0.667086,-76.83609,-76.83609,-76.83609,0.0,0.0,0.0
496,348.41104289512714,20.385373033270255,10402800029036,22.622345,0.10940254,20.619051,0.042234283,99.0,99.0,19.236448,0.022015149,0.624724,2.003294,-76.377655,3.3858967,-78.38095,1.3826027,79.76355
497,349.19114193131287,20.879886476310418,10402800047656,21.871655,0.054643184,20.053349,0.0301055,99.0,99.0,19.070639,0.025712784,0.523779,1.818306,-77.12834,2.8010159,-78.946655,0.9827099,79.92936
501,349.1580454887052,20.80125972424355,10402800073169,21.822714,0.060888115,20.104425,0.032357108,99.0,99.0,19.16538,0.030192804,0.480659,1.7182884,-77.177284,2.6573334,-78.89558,0.93904495,79.83462
502,349.08948175923797,21.118378523625992,10402800046821,21.294828,0.04244014,20.103716,0.022937046,99.0,99.0,18.95236,0.021249536,0.613929,1.1911125,-77.70517,2.3424683,-78.896286,1.1513557,80.04764
503,349.7494285035844,20.792124287988585,10402800050027,21.26689,0.05174817,19.487522,0.023102622,99.0,99.0,18.536192,0.018804828,0.419744,1.7793674,-77.73311,2.7306976,-79.51248,0.9513302,80.463806
504,348.5595973138914,21.258234663074404,10402800008217,19.081211,0.018493552,18.181509,0.010214386,99.0,99.0,17.383053,0.007852247,0.198614,0.8997021,-79.91879,1.6981583,-80.81849,0.7984562,81.61694
505,348.00508740622735,20.463937875801975,10402800027099,19.637592,0.011029806,18.243147,0.005626791,99.0,99.0,17.457785,0.0046767956,0.2824,1.3944454,-79.36241,2.1798077,-80.75685,0.78536224,81.54221
509,349.8122378893978,20.733383001188813,10402800077721,21.289164,0.056603603,20.012527,0.0364897,99.0,99.0,19.155556,0.025266854,0.421068,1.2766361,-77.71084,2.1336079,-78.98747,0.85697174,79.844444
510,349.0768425491065,21.044717966243383,10402800014917,20.826225,0.032176163,19.184448,0.01603344,99.0,99.0,99.0,99.0,0.348315,1.641777,-78.173775,-78.173775,-79.81555,-79.81555,0.0
511,349.0788648354074,20.783329551496493,10402800049199,19.908997,0.022649962,18.38399,0.011865981,99.0,99.0,17.586172,0.012264027,0.309851,1.5250072,-79.091,2.3228245,-80.61601,0.79781723,81.413826
512,348.3371265255926,20.46666594177357,10402800045273,22.213509,0.06990785,20.239626,0.02905653,99.0,99.0,19.16848,0.021077288,0.517877,1.9738827,-76.78649,3.0450287,-78.760376,1.071146,79.83152
513,349.11475426504444,21.424373125284916,10402800013618,21.26147,0.061918568,19.589708,0.024145035,99.0,99.0,18.79324,0.022983098,0.456646,1.6717625,-77.738525,2.4682312,-79.41029,0.79646873,80.20676
514,348.951323277751,21.38383640781349,10402800013468,22.67635,0.14332712,20.465607,0.04897309,99.0,99.0,19.161589,0.030759627,0.557686,2.210743,-76.323654,3.514761,-78.53439,1.304018,79.83841
515,348.4563377398932,21.585943551321847,10402800040626,18.272055,0.007443246,17.219398,0.0037084168,99.0,99.0,16.484915,0.0038827483,0.143277,1.0526562,-80.72794,1.7871399,-81.7806,0.7344837,82.51508
516,348.55335713982026,20.104273574266145,10402800002290,20.39073,0.032555662,18.665945,0.013567031,99.0,99.0,17.770475,0.016938102,0.422849,1.7247849,-78.60927,2.6202545,-80.33405,0.89546967,81.22952
517,348.9281372229687,20.252863765677247,10402800081400,21.14017,0.056730166,19.761246,0.027334461,99.0,99.0,18.779411,0.022951685,0.531878,1.3789234,-77.85983,2.3607578,-79.238754,0.9818344,80.22059
518,349.2489458175195,21.299385374877076,10402800085570,22.76017,0.12526882,21.113823,0.0493824,99.0,99.0,20.111572,0.055817083,0.624877,1.646347,-76.23983,2.6485977,-77.88618,1.0022507,78.88843
520,349.4570188234205,20.466779100118558,10402800020434,20.191378,0.01800761,18.391794,0.01104975,99.0,99.0,17.584759,0.012095769,0.42223,1.7995834,-78.808624,2.606619,-80.60821,0.80703545,81.41524
521,349.7281711689159,20.50577271814535,10402800036157,22.021173,0.08227779,20.267231,0.03542877,99.0,99.0,19.09279,0.026605722,0.519995,1.7539425,-76.97883,2.9283829,-78.73277,1.1744404,79.90721
522,349.59215824560033,20.768731829124377,10402800079816,22.388268,0.114479646,20.42599,0.05286184,99.0,99.0,18.988892,0.026365107,0.619071,1.9622784,-76.61173,3.399376,-78.57401,1.4370975,80.01111
523,349.2997587083613,20.69323952684759,10402800049452,20.64598,0.045371953,18.72143,0.021750746,99.0,99.0,17.927052,0.020221267,0.422237,1.924551,-78.35402,2.7189293,-80.27857,0.7943783,81.07295
524,349.27866661339004,20.725221700908378,10402800049422,22.393938,0.10903336,20.374123,0.050647683,99.0,99.0,19.356653,0.037806403,0.566483,2.0198154,-76.606064,3.0372849,-78.62588,1.0174694,79.64335
525,348.57294790107073,19.6919350624688,10402800042661,22.347748,0.11236581,20.102993,0.03279601,99.0,99.0,19.009914,0.025152178,0.540652,2.2447548,-76.65225,3.3378334,-78.897,1.0930786,79.99008
526,349.0746435555086,20.658624777850164,10402800079517,21.808022,0.08257667,20.02228,0.037970323,99.0,99.0,18.816854,0.029351577,0.558826,1.7857418,-77.19198,2.991167,-78.97772,1.2054253,80.18314
527,349.4658712827538,20.753503507990956,10402800003992,21.575308,0.09225324,19.931837,0.04209759,99.0,99.0,99.0,99.0,0.421265,1.6434708,-77.42469,-77.42469,-79.06816,-79.06816,0.0
528,349.52652327089504,20.45371807377215,10402800053808,22.454542,0.09774222,20.249168,0.037842005,99.0,99.0,19.19945,0.030750124,0.511984,2.2053738,-76.545456,3.2550926,-78.75083,1.0497189,79.80055
529,348.58524466295665,19.627410186956993,10402800039924,21.203842,0.06735188,20.31619,0.036513805,99.0,99.0,19.050406,0.026363114,0.627949,0.88765144,-77.79616,2.1534367,-78.68381,1.2657852,79.94959
530,349.1819603956375,21.18012698551847,10402800010665,22.07478,0.08872169,99.0,99.0,99.0,99.0,99.0,99.0,0.608829,-76.92522,-76.92522,-76.92522,0.0,0.0,0.0
531,350.1017201735927,20.770755235363993,10402800122759,22.58713,0.12147167,20.499567,0.039647114,99.0,99.0,19.397928,0.025800042,0.524246,2.0875626,-76.41287,3.1892014,-78.500435,1.1016388,79.60207
532,348.99307524145433,20.99865694224006,10402800032866,22.628202,0.12644023,20.791346,0.06453768,99.0,99.0,19.307611,0.042639256,0.617207,1.8368568,-76.371796,3.320591,-78.20866,1.4837341,79.69239
534,348.1375521838008,20.718010509737013,10402800068872,22.217096,0.09383954,20.433945,0.037678365,99.0,99.0,19.184664,0.02439986,0.516299,1.7831516,-76.782906,3.0324326,-78.566055,1.2492809,79.81534
535,348.85188419474093,19.77595670646072,10402800060297,22.562714,0.12220014,20.611294,0.05829059,99.0,99.0,19.534458,0.046139482,0.594465,1.9514198,-76.43729,3.0282555,-78.3887,1.0768356,79.465546
536,348.5665687440094,21.221548541952473,10402800123458,20.25483,0.034544524,18.436487,0.013519122,99.0,99.0,17.512426,0.010672472,0.282054,1.8183422,-78.74517,2.742403,-80.563515,0.9240608,81.48757
537,348.1857770644368,20.324873737541935,10402800028748,21.361254,0.062506266,19.983278,0.033634946,99.0,99.0,18.927052,0.020564018,0.52296,1.3779755,-77.63875,2.4342022,-79.01672,1.0562267,80.07295
539,348.61473482919666,20.512717542416368,10402800091975,20.649422,0.03146456,19.802843,0.026335692,99.0,99.0,19.382761,0.04613155,0.627131,0.8465786,-78.35058,1.2666607,-79.19716,0.4200821,79.61724
540,348.66689263112585,20.537721783893033,10402800050761,21.816664,0.075539514,20.214632,0.031831436,99.0,99.0,19.14671,0.021751544,0.512903,1.6020317,-77.183334,2.6699543,-78.78537,1.0679226,79.85329
541,348.614984837243,19.87082704598187,10402800058064,21.886824,0.076642506,19.700172,0.029182976,99.0,99.0,18.948832,0.03135551,0.580966,2.1866512,-77.113174,2.937992,-79.29983,0.75134087,80.05117
